source,target,output_fn,reference_fn,label
p255,p260,p255-p260/p255_050.wav,p260/p260_050.wav,0
p255,p260,p255-p260/p255_051.wav,p260/p260_051.wav,0
p255,p260,p255-p260/p255_052.wav,p260/p260_052.wav,0
p255,p260,p255-p260/p255_053.wav,p260/p260_053.wav,0
p255,p260,p255-p260/p255_054.wav,p260/p260_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_125.wav,1
p255,p255,p255/p255_051.wav,p255/p255_316.wav,1
p255,p255,p255/p255_052.wav,p255/p255_054.wav,1
p255,p255,p255/p255_053.wav,p255/p255_040.wav,1
p255,p255,p255/p255_054.wav,p255/p255_222.wav,1
p255,p262,p255-p262/p255_050.wav,p262/p262_050.wav,0
p255,p262,p255-p262/p255_051.wav,p262/p262_051.wav,0
p255,p262,p255-p262/p255_052.wav,p262/p262_052.wav,0
p255,p262,p255-p262/p255_053.wav,p262/p262_053.wav,0
p255,p262,p255-p262/p255_054.wav,p262/p262_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_347.wav,1
p255,p255,p255/p255_051.wav,p255/p255_132.wav,1
p255,p255,p255/p255_052.wav,p255/p255_257.wav,1
p255,p255,p255/p255_053.wav,p255/p255_374.wav,1
p255,p255,p255/p255_054.wav,p255/p255_195.wav,1
p255,p263,p255-p263/p255_050.wav,p263/p263_050.wav,0
p255,p263,p255-p263/p255_051.wav,p263/p263_051.wav,0
p255,p263,p255-p263/p255_052.wav,p263/p263_052.wav,0
p255,p263,p255-p263/p255_053.wav,p263/p263_053.wav,0
p255,p263,p255-p263/p255_054.wav,p263/p263_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_100.wav,1
p255,p255,p255/p255_051.wav,p255/p255_256.wav,1
p255,p255,p255/p255_052.wav,p255/p255_349.wav,1
p255,p255,p255/p255_053.wav,p255/p255_335.wav,1
p255,p255,p255/p255_054.wav,p255/p255_353.wav,1
p255,p264,p255-p264/p255_050.wav,p264/p264_050.wav,0
p255,p264,p255-p264/p255_051.wav,p264/p264_051.wav,0
p255,p264,p255-p264/p255_053.wav,p264/p264_053.wav,0
p255,p264,p255-p264/p255_054.wav,p264/p264_054.wav,0
p255,p264,p255-p264/p255_055.wav,p264/p264_055.wav,0
p255,p255,p255/p255_050.wav,p255/p255_116.wav,1
p255,p255,p255/p255_051.wav,p255/p255_098.wav,1
p255,p255,p255/p255_052.wav,p255/p255_150.wav,1
p255,p255,p255/p255_053.wav,p255/p255_324.wav,1
p255,p255,p255/p255_054.wav,p255/p255_295.wav,1
p255,p265,p255-p265/p255_050.wav,p265/p265_050.wav,0
p255,p265,p255-p265/p255_051.wav,p265/p265_051.wav,0
p255,p265,p255-p265/p255_052.wav,p265/p265_052.wav,0
p255,p265,p255-p265/p255_053.wav,p265/p265_053.wav,0
p255,p265,p255-p265/p255_054.wav,p265/p265_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_320.wav,1
p255,p255,p255/p255_051.wav,p255/p255_066.wav,1
p255,p255,p255/p255_052.wav,p255/p255_284.wav,1
p255,p255,p255/p255_053.wav,p255/p255_246.wav,1
p255,p255,p255/p255_054.wav,p255/p255_289.wav,1
p255,p271,p255-p271/p255_050.wav,p271/p271_050.wav,0
p255,p271,p255-p271/p255_051.wav,p271/p271_051.wav,0
p255,p271,p255-p271/p255_052.wav,p271/p271_052.wav,0
p255,p271,p255-p271/p255_053.wav,p271/p271_053.wav,0
p255,p271,p255-p271/p255_054.wav,p271/p271_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_113.wav,1
p255,p255,p255/p255_051.wav,p255/p255_231.wav,1
p255,p255,p255/p255_052.wav,p255/p255_344.wav,1
p255,p255,p255/p255_053.wav,p255/p255_238.wav,1
p255,p255,p255/p255_054.wav,p255/p255_152.wav,1
p255,p272,p255-p272/p255_050.wav,p272/p272_050.wav,0
p255,p272,p255-p272/p255_051.wav,p272/p272_051.wav,0
p255,p272,p255-p272/p255_052.wav,p272/p272_052.wav,0
p255,p272,p255-p272/p255_053.wav,p272/p272_053.wav,0
p255,p272,p255-p272/p255_054.wav,p272/p272_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_185.wav,1
p255,p255,p255/p255_051.wav,p255/p255_173.wav,1
p255,p255,p255/p255_052.wav,p255/p255_258.wav,1
p255,p255,p255/p255_053.wav,p255/p255_029.wav,1
p255,p255,p255/p255_054.wav,p255/p255_081.wav,1
p255,p275,p255-p275/p255_050.wav,p275/p275_050.wav,0
p255,p275,p255-p275/p255_051.wav,p275/p275_051.wav,0
p255,p275,p255-p275/p255_052.wav,p275/p275_052.wav,0
p255,p275,p255-p275/p255_053.wav,p275/p275_053.wav,0
p255,p275,p255-p275/p255_054.wav,p275/p275_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_253.wav,1
p255,p255,p255/p255_051.wav,p255/p255_261.wav,1
p255,p255,p255/p255_052.wav,p255/p255_147.wav,1
p255,p255,p255/p255_053.wav,p255/p255_371.wav,1
p255,p255,p255/p255_054.wav,p255/p255_121.wav,1
p255,p281,p255-p281/p255_050.wav,p281/p281_050.wav,0
p255,p281,p255-p281/p255_051.wav,p281/p281_051.wav,0
p255,p281,p255-p281/p255_052.wav,p281/p281_052.wav,0
p255,p281,p255-p281/p255_053.wav,p281/p281_053.wav,0
p255,p281,p255-p281/p255_054.wav,p281/p281_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_162.wav,1
p255,p255,p255/p255_051.wav,p255/p255_036.wav,1
p255,p255,p255/p255_052.wav,p255/p255_264.wav,1
p255,p255,p255/p255_053.wav,p255/p255_138.wav,1
p255,p255,p255/p255_054.wav,p255/p255_314.wav,1
p255,p284,p255-p284/p255_050.wav,p284/p284_050.wav,0
p255,p284,p255-p284/p255_051.wav,p284/p284_051.wav,0
p255,p284,p255-p284/p255_052.wav,p284/p284_052.wav,0
p255,p284,p255-p284/p255_053.wav,p284/p284_053.wav,0
p255,p284,p255-p284/p255_054.wav,p284/p284_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_168.wav,1
p255,p255,p255/p255_051.wav,p255/p255_338.wav,1
p255,p255,p255/p255_052.wav,p255/p255_303.wav,1
p255,p255,p255/p255_053.wav,p255/p255_336.wav,1
p255,p255,p255/p255_054.wav,p255/p255_026.wav,1
p255,p285,p255-p285/p255_050.wav,p285/p285_050.wav,0
p255,p285,p255-p285/p255_051.wav,p285/p285_051.wav,0
p255,p285,p255-p285/p255_052.wav,p285/p285_052.wav,0
p255,p285,p255-p285/p255_053.wav,p285/p285_053.wav,0
p255,p285,p255-p285/p255_054.wav,p285/p285_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_367.wav,1
p255,p255,p255/p255_051.wav,p255/p255_325.wav,1
p255,p255,p255/p255_052.wav,p255/p255_092.wav,1
p255,p255,p255/p255_053.wav,p255/p255_243.wav,1
p255,p255,p255/p255_054.wav,p255/p255_196.wav,1
p260,p234,p260-p234/p260_050.wav,p234/p234_050.wav,0
p260,p234,p260-p234/p260_051.wav,p234/p234_051.wav,0
p260,p234,p260-p234/p260_052.wav,p234/p234_052.wav,0
p260,p234,p260-p234/p260_053.wav,p234/p234_053.wav,0
p260,p234,p260-p234/p260_054.wav,p234/p234_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_149.wav,1
p260,p260,p260/p260_051.wav,p260/p260_251.wav,1
p260,p260,p260/p260_052.wav,p260/p260_035.wav,1
p260,p260,p260/p260_053.wav,p260/p260_230.wav,1
p260,p260,p260/p260_054.wav,p260/p260_164.wav,1
p260,p237,p260-p237/p260_050.wav,p237/p237_050.wav,0
p260,p237,p260-p237/p260_051.wav,p237/p237_051.wav,0
p260,p237,p260-p237/p260_052.wav,p237/p237_052.wav,0
p260,p237,p260-p237/p260_053.wav,p237/p237_053.wav,0
p260,p237,p260-p237/p260_054.wav,p237/p237_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_077.wav,1
p260,p260,p260/p260_051.wav,p260/p260_096.wav,1
p260,p260,p260/p260_052.wav,p260/p260_044.wav,1
p260,p260,p260/p260_053.wav,p260/p260_194.wav,1
p260,p260,p260/p260_054.wav,p260/p260_252.wav,1
p260,p241,p260-p241/p260_050.wav,p241/p241_050.wav,0
p260,p241,p260-p241/p260_051.wav,p241/p241_051.wav,0
p260,p241,p260-p241/p260_052.wav,p241/p241_052.wav,0
p260,p241,p260-p241/p260_053.wav,p241/p241_053.wav,0
p260,p241,p260-p241/p260_055.wav,p241/p241_055.wav,0
p260,p260,p260/p260_050.wav,p260/p260_040.wav,1
p260,p260,p260/p260_051.wav,p260/p260_062.wav,1
p260,p260,p260/p260_052.wav,p260/p260_064.wav,1
p260,p260,p260/p260_053.wav,p260/p260_082.wav,1
p260,p260,p260/p260_054.wav,p260/p260_212.wav,1
p260,p246,p260-p246/p260_050.wav,p246/p246_050.wav,0
p260,p246,p260-p246/p260_051.wav,p246/p246_051.wav,0
p260,p246,p260-p246/p260_052.wav,p246/p246_052.wav,0
p260,p246,p260-p246/p260_053.wav,p246/p246_053.wav,0
p260,p246,p260-p246/p260_054.wav,p246/p246_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_069.wav,1
p260,p260,p260/p260_051.wav,p260/p260_343.wav,1
p260,p260,p260/p260_052.wav,p260/p260_116.wav,1
p260,p260,p260/p260_053.wav,p260/p260_317.wav,1
p260,p260,p260/p260_054.wav,p260/p260_274.wav,1
p260,p247,p260-p247/p260_050.wav,p247/p247_050.wav,0
p260,p247,p260-p247/p260_051.wav,p247/p247_051.wav,0
p260,p247,p260-p247/p260_052.wav,p247/p247_052.wav,0
p260,p247,p260-p247/p260_053.wav,p247/p247_053.wav,0
p260,p247,p260-p247/p260_054.wav,p247/p247_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_318.wav,1
p260,p260,p260/p260_051.wav,p260/p260_265.wav,1
p260,p260,p260/p260_052.wav,p260/p260_320.wav,1
p260,p260,p260/p260_053.wav,p260/p260_026.wav,1
p260,p260,p260/p260_054.wav,p260/p260_264.wav,1
p260,p249,p260-p249/p260_050.wav,p249/p249_050.wav,0
p260,p249,p260-p249/p260_051.wav,p249/p249_051.wav,0
p260,p249,p260-p249/p260_052.wav,p249/p249_052.wav,0
p260,p249,p260-p249/p260_053.wav,p249/p249_053.wav,0
p260,p249,p260-p249/p260_054.wav,p249/p249_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_287.wav,1
p260,p260,p260/p260_051.wav,p260/p260_035.wav,1
p260,p260,p260/p260_052.wav,p260/p260_343.wav,1
p260,p260,p260/p260_053.wav,p260/p260_199.wav,1
p260,p260,p260/p260_054.wav,p260/p260_309.wav,1
p260,p252,p260-p252/p260_050.wav,p252/p252_050.wav,0
p260,p252,p260-p252/p260_051.wav,p252/p252_051.wav,0
p260,p252,p260-p252/p260_052.wav,p252/p252_052.wav,0
p260,p252,p260-p252/p260_053.wav,p252/p252_053.wav,0
p260,p252,p260-p252/p260_054.wav,p252/p252_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_202.wav,1
p260,p260,p260/p260_051.wav,p260/p260_066.wav,1
p260,p260,p260/p260_052.wav,p260/p260_234.wav,1
p260,p260,p260/p260_053.wav,p260/p260_235.wav,1
p260,p260,p260/p260_054.wav,p260/p260_068.wav,1
p260,p255,p260-p255/p260_050.wav,p255/p255_050.wav,0
p260,p255,p260-p255/p260_051.wav,p255/p255_051.wav,0
p260,p255,p260-p255/p260_052.wav,p255/p255_052.wav,0
p260,p255,p260-p255/p260_053.wav,p255/p255_053.wav,0
p260,p255,p260-p255/p260_054.wav,p255/p255_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_331.wav,1
p260,p260,p260/p260_051.wav,p260/p260_133.wav,1
p260,p260,p260/p260_052.wav,p260/p260_200.wav,1
p260,p260,p260/p260_053.wav,p260/p260_105.wav,1
p260,p260,p260/p260_054.wav,p260/p260_086.wav,1
p260,p262,p260-p262/p260_050.wav,p262/p262_050.wav,0
p260,p262,p260-p262/p260_051.wav,p262/p262_051.wav,0
p260,p262,p260-p262/p260_052.wav,p262/p262_052.wav,0
p260,p262,p260-p262/p260_053.wav,p262/p262_053.wav,0
p260,p262,p260-p262/p260_054.wav,p262/p262_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_319.wav,1
p260,p260,p260/p260_051.wav,p260/p260_105.wav,1
p260,p260,p260/p260_052.wav,p260/p260_064.wav,1
p260,p260,p260/p260_053.wav,p260/p260_224.wav,1
p260,p260,p260/p260_054.wav,p260/p260_324.wav,1
p260,p263,p260-p263/p260_050.wav,p263/p263_050.wav,0
p260,p263,p260-p263/p260_051.wav,p263/p263_051.wav,0
p260,p263,p260-p263/p260_052.wav,p263/p263_052.wav,0
p260,p263,p260-p263/p260_053.wav,p263/p263_053.wav,0
p260,p263,p260-p263/p260_054.wav,p263/p263_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_175.wav,1
p260,p260,p260/p260_051.wav,p260/p260_279.wav,1
p260,p260,p260/p260_052.wav,p260/p260_172.wav,1
p260,p260,p260/p260_053.wav,p260/p260_239.wav,1
p260,p260,p260/p260_054.wav,p260/p260_127.wav,1
p260,p264,p260-p264/p260_050.wav,p264/p264_050.wav,0
p260,p264,p260-p264/p260_051.wav,p264/p264_051.wav,0
p260,p264,p260-p264/p260_053.wav,p264/p264_053.wav,0
p260,p264,p260-p264/p260_054.wav,p264/p264_054.wav,0
p260,p264,p260-p264/p260_055.wav,p264/p264_055.wav,0
p260,p260,p260/p260_050.wav,p260/p260_280.wav,1
p260,p260,p260/p260_051.wav,p260/p260_125.wav,1
p260,p260,p260/p260_052.wav,p260/p260_078.wav,1
p260,p260,p260/p260_053.wav,p260/p260_321.wav,1
p260,p260,p260/p260_054.wav,p260/p260_300.wav,1
p260,p265,p260-p265/p260_050.wav,p265/p265_050.wav,0
p260,p265,p260-p265/p260_051.wav,p265/p265_051.wav,0
p260,p265,p260-p265/p260_052.wav,p265/p265_052.wav,0
p260,p265,p260-p265/p260_053.wav,p265/p265_053.wav,0
p260,p265,p260-p265/p260_054.wav,p265/p265_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_222.wav,1
p260,p260,p260/p260_051.wav,p260/p260_180.wav,1
p260,p260,p260/p260_052.wav,p260/p260_049.wav,1
p260,p260,p260/p260_053.wav,p260/p260_065.wav,1
p260,p260,p260/p260_054.wav,p260/p260_182.wav,1
p260,p271,p260-p271/p260_050.wav,p271/p271_050.wav,0
p260,p271,p260-p271/p260_051.wav,p271/p271_051.wav,0
p260,p271,p260-p271/p260_052.wav,p271/p271_052.wav,0
p260,p271,p260-p271/p260_053.wav,p271/p271_053.wav,0
p260,p271,p260-p271/p260_054.wav,p271/p271_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_257.wav,1
p260,p260,p260/p260_051.wav,p260/p260_127.wav,1
p260,p260,p260/p260_052.wav,p260/p260_267.wav,1
p260,p260,p260/p260_053.wav,p260/p260_030.wav,1
p260,p260,p260/p260_054.wav,p260/p260_050.wav,1
p260,p272,p260-p272/p260_050.wav,p272/p272_050.wav,0
p260,p272,p260-p272/p260_051.wav,p272/p272_051.wav,0
p260,p272,p260-p272/p260_052.wav,p272/p272_052.wav,0
p260,p272,p260-p272/p260_053.wav,p272/p272_053.wav,0
p260,p272,p260-p272/p260_054.wav,p272/p272_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_244.wav,1
p260,p260,p260/p260_051.wav,p260/p260_292.wav,1
p260,p260,p260/p260_052.wav,p260/p260_062.wav,1
p260,p260,p260/p260_053.wav,p260/p260_268.wav,1
p260,p260,p260/p260_054.wav,p260/p260_340.wav,1
p260,p275,p260-p275/p260_050.wav,p275/p275_050.wav,0
p260,p275,p260-p275/p260_051.wav,p275/p275_051.wav,0
p260,p275,p260-p275/p260_052.wav,p275/p275_052.wav,0
p260,p275,p260-p275/p260_053.wav,p275/p275_053.wav,0
p260,p275,p260-p275/p260_054.wav,p275/p275_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_182.wav,1
p260,p260,p260/p260_051.wav,p260/p260_133.wav,1
p260,p260,p260/p260_052.wav,p260/p260_355.wav,1
p260,p260,p260/p260_053.wav,p260/p260_088.wav,1
p260,p260,p260/p260_054.wav,p260/p260_335.wav,1
p260,p281,p260-p281/p260_050.wav,p281/p281_050.wav,0
p260,p281,p260-p281/p260_051.wav,p281/p281_051.wav,0
p260,p281,p260-p281/p260_052.wav,p281/p281_052.wav,0
p260,p281,p260-p281/p260_053.wav,p281/p281_053.wav,0
p260,p281,p260-p281/p260_054.wav,p281/p281_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_342.wav,1
p260,p260,p260/p260_051.wav,p260/p260_191.wav,1
p260,p260,p260/p260_052.wav,p260/p260_031.wav,1
p260,p260,p260/p260_053.wav,p260/p260_180.wav,1
p260,p260,p260/p260_054.wav,p260/p260_267.wav,1
p260,p284,p260-p284/p260_050.wav,p284/p284_050.wav,0
p260,p284,p260-p284/p260_051.wav,p284/p284_051.wav,0
p260,p284,p260-p284/p260_052.wav,p284/p284_052.wav,0
p260,p284,p260-p284/p260_053.wav,p284/p284_053.wav,0
p260,p284,p260-p284/p260_054.wav,p284/p284_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_036.wav,1
p260,p260,p260/p260_051.wav,p260/p260_110.wav,1
p260,p260,p260/p260_052.wav,p260/p260_295.wav,1
p260,p260,p260/p260_053.wav,p260/p260_194.wav,1
p260,p260,p260/p260_054.wav,p260/p260_045.wav,1
p260,p285,p260-p285/p260_050.wav,p285/p285_050.wav,0
p260,p285,p260-p285/p260_051.wav,p285/p285_051.wav,0
p260,p285,p260-p285/p260_052.wav,p285/p285_052.wav,0
p260,p285,p260-p285/p260_053.wav,p285/p285_053.wav,0
p260,p285,p260-p285/p260_054.wav,p285/p285_054.wav,0
p260,p260,p260/p260_050.wav,p260/p260_175.wav,1
p260,p260,p260/p260_051.wav,p260/p260_246.wav,1
p260,p260,p260/p260_052.wav,p260/p260_026.wav,1
p260,p260,p260/p260_053.wav,p260/p260_242.wav,1
p260,p260,p260/p260_054.wav,p260/p260_094.wav,1
p262,p234,p262-p234/p262_050.wav,p234/p234_050.wav,0
p262,p234,p262-p234/p262_051.wav,p234/p234_051.wav,0
p262,p234,p262-p234/p262_052.wav,p234/p234_052.wav,0
p262,p234,p262-p234/p262_053.wav,p234/p234_053.wav,0
p262,p234,p262-p234/p262_054.wav,p234/p234_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_375.wav,1
p262,p262,p262/p262_051.wav,p262/p262_242.wav,1
p262,p262,p262/p262_052.wav,p262/p262_051.wav,1
p262,p262,p262/p262_053.wav,p262/p262_215.wav,1
p262,p262,p262/p262_054.wav,p262/p262_104.wav,1
p262,p237,p262-p237/p262_050.wav,p237/p237_050.wav,0
p262,p237,p262-p237/p262_051.wav,p237/p237_051.wav,0
p262,p237,p262-p237/p262_052.wav,p237/p237_052.wav,0
p262,p237,p262-p237/p262_053.wav,p237/p237_053.wav,0
p262,p237,p262-p237/p262_054.wav,p237/p237_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_111.wav,1
p262,p262,p262/p262_051.wav,p262/p262_212.wav,1
p262,p262,p262/p262_052.wav,p262/p262_370.wav,1
p262,p262,p262/p262_053.wav,p262/p262_222.wav,1
p262,p262,p262/p262_054.wav,p262/p262_153.wav,1
p262,p241,p262-p241/p262_050.wav,p241/p241_050.wav,0
p262,p241,p262-p241/p262_051.wav,p241/p241_051.wav,0
p262,p241,p262-p241/p262_052.wav,p241/p241_052.wav,0
p262,p241,p262-p241/p262_053.wav,p241/p241_053.wav,0
p262,p241,p262-p241/p262_055.wav,p241/p241_055.wav,0
p262,p262,p262/p262_050.wav,p262/p262_179.wav,1
p262,p262,p262/p262_051.wav,p262/p262_289.wav,1
p262,p262,p262/p262_052.wav,p262/p262_271.wav,1
p262,p262,p262/p262_053.wav,p262/p262_131.wav,1
p262,p262,p262/p262_054.wav,p262/p262_037.wav,1
p262,p246,p262-p246/p262_050.wav,p246/p246_050.wav,0
p262,p246,p262-p246/p262_051.wav,p246/p246_051.wav,0
p262,p246,p262-p246/p262_052.wav,p246/p246_052.wav,0
p262,p246,p262-p246/p262_053.wav,p246/p246_053.wav,0
p262,p246,p262-p246/p262_054.wav,p246/p246_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_075.wav,1
p262,p262,p262/p262_051.wav,p262/p262_186.wav,1
p262,p262,p262/p262_052.wav,p262/p262_112.wav,1
p262,p262,p262/p262_053.wav,p262/p262_054.wav,1
p262,p262,p262/p262_054.wav,p262/p262_152.wav,1
p262,p247,p262-p247/p262_050.wav,p247/p247_050.wav,0
p262,p247,p262-p247/p262_051.wav,p247/p247_051.wav,0
p262,p247,p262-p247/p262_052.wav,p247/p247_052.wav,0
p262,p247,p262-p247/p262_053.wav,p247/p247_053.wav,0
p262,p247,p262-p247/p262_054.wav,p247/p247_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_138.wav,1
p262,p262,p262/p262_051.wav,p262/p262_170.wav,1
p262,p262,p262/p262_052.wav,p262/p262_208.wav,1
p262,p262,p262/p262_053.wav,p262/p262_330.wav,1
p262,p262,p262/p262_054.wav,p262/p262_230.wav,1
p262,p249,p262-p249/p262_050.wav,p249/p249_050.wav,0
p262,p249,p262-p249/p262_051.wav,p249/p249_051.wav,0
p262,p249,p262-p249/p262_052.wav,p249/p249_052.wav,0
p262,p249,p262-p249/p262_053.wav,p249/p249_053.wav,0
p262,p249,p262-p249/p262_054.wav,p249/p249_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_291.wav,1
p262,p262,p262/p262_051.wav,p262/p262_349.wav,1
p262,p262,p262/p262_052.wav,p262/p262_172.wav,1
p262,p262,p262/p262_053.wav,p262/p262_031.wav,1
p262,p262,p262/p262_054.wav,p262/p262_033.wav,1
p262,p252,p262-p252/p262_050.wav,p252/p252_050.wav,0
p262,p252,p262-p252/p262_051.wav,p252/p252_051.wav,0
p262,p252,p262-p252/p262_052.wav,p252/p252_052.wav,0
p262,p252,p262-p252/p262_053.wav,p252/p252_053.wav,0
p262,p252,p262-p252/p262_054.wav,p252/p252_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_123.wav,1
p262,p262,p262/p262_051.wav,p262/p262_158.wav,1
p262,p262,p262/p262_052.wav,p262/p262_059.wav,1
p262,p262,p262/p262_053.wav,p262/p262_307.wav,1
p262,p262,p262/p262_054.wav,p262/p262_149.wav,1
p262,p255,p262-p255/p262_050.wav,p255/p255_050.wav,0
p262,p255,p262-p255/p262_051.wav,p255/p255_051.wav,0
p262,p255,p262-p255/p262_052.wav,p255/p255_052.wav,0
p262,p255,p262-p255/p262_053.wav,p255/p255_053.wav,0
p262,p255,p262-p255/p262_054.wav,p255/p255_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_096.wav,1
p262,p262,p262/p262_051.wav,p262/p262_079.wav,1
p262,p262,p262/p262_052.wav,p262/p262_239.wav,1
p262,p262,p262/p262_053.wav,p262/p262_227.wav,1
p262,p262,p262/p262_054.wav,p262/p262_252.wav,1
p262,p260,p262-p260/p262_050.wav,p260/p260_050.wav,0
p262,p260,p262-p260/p262_051.wav,p260/p260_051.wav,0
p262,p260,p262-p260/p262_052.wav,p260/p260_052.wav,0
p262,p260,p262-p260/p262_053.wav,p260/p260_053.wav,0
p262,p260,p262-p260/p262_054.wav,p260/p260_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_176.wav,1
p262,p262,p262/p262_051.wav,p262/p262_187.wav,1
p262,p262,p262/p262_052.wav,p262/p262_312.wav,1
p262,p262,p262/p262_053.wav,p262/p262_156.wav,1
p262,p262,p262/p262_054.wav,p262/p262_059.wav,1
p262,p263,p262-p263/p262_050.wav,p263/p263_050.wav,0
p262,p263,p262-p263/p262_051.wav,p263/p263_051.wav,0
p262,p263,p262-p263/p262_052.wav,p263/p263_052.wav,0
p262,p263,p262-p263/p262_053.wav,p263/p263_053.wav,0
p262,p263,p262-p263/p262_054.wav,p263/p263_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_380.wav,1
p262,p262,p262/p262_051.wav,p262/p262_242.wav,1
p262,p262,p262/p262_052.wav,p262/p262_171.wav,1
p262,p262,p262/p262_053.wav,p262/p262_358.wav,1
p262,p262,p262/p262_054.wav,p262/p262_142.wav,1
p262,p264,p262-p264/p262_050.wav,p264/p264_050.wav,0
p262,p264,p262-p264/p262_051.wav,p264/p264_051.wav,0
p262,p264,p262-p264/p262_053.wav,p264/p264_053.wav,0
p262,p264,p262-p264/p262_054.wav,p264/p264_054.wav,0
p262,p264,p262-p264/p262_055.wav,p264/p264_055.wav,0
p262,p262,p262/p262_050.wav,p262/p262_248.wav,1
p262,p262,p262/p262_051.wav,p262/p262_088.wav,1
p262,p262,p262/p262_052.wav,p262/p262_272.wav,1
p262,p262,p262/p262_053.wav,p262/p262_151.wav,1
p262,p262,p262/p262_054.wav,p262/p262_079.wav,1
p262,p265,p262-p265/p262_050.wav,p265/p265_050.wav,0
p262,p265,p262-p265/p262_051.wav,p265/p265_051.wav,0
p262,p265,p262-p265/p262_052.wav,p265/p265_052.wav,0
p262,p265,p262-p265/p262_053.wav,p265/p265_053.wav,0
p262,p265,p262-p265/p262_054.wav,p265/p265_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_060.wav,1
p262,p262,p262/p262_051.wav,p262/p262_131.wav,1
p262,p262,p262/p262_052.wav,p262/p262_085.wav,1
p262,p262,p262/p262_053.wav,p262/p262_196.wav,1
p262,p262,p262/p262_054.wav,p262/p262_137.wav,1
p262,p271,p262-p271/p262_050.wav,p271/p271_050.wav,0
p262,p271,p262-p271/p262_051.wav,p271/p271_051.wav,0
p262,p271,p262-p271/p262_052.wav,p271/p271_052.wav,0
p262,p271,p262-p271/p262_053.wav,p271/p271_053.wav,0
p262,p271,p262-p271/p262_054.wav,p271/p271_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_112.wav,1
p262,p262,p262/p262_051.wav,p262/p262_373.wav,1
p262,p262,p262/p262_052.wav,p262/p262_072.wav,1
p262,p262,p262/p262_053.wav,p262/p262_361.wav,1
p262,p262,p262/p262_054.wav,p262/p262_203.wav,1
p262,p272,p262-p272/p262_050.wav,p272/p272_050.wav,0
p262,p272,p262-p272/p262_051.wav,p272/p272_051.wav,0
p262,p272,p262-p272/p262_052.wav,p272/p272_052.wav,0
p262,p272,p262-p272/p262_053.wav,p272/p272_053.wav,0
p262,p272,p262-p272/p262_054.wav,p272/p272_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_230.wav,1
p262,p262,p262/p262_051.wav,p262/p262_152.wav,1
p262,p262,p262/p262_052.wav,p262/p262_123.wav,1
p262,p262,p262/p262_053.wav,p262/p262_329.wav,1
p262,p262,p262/p262_054.wav,p262/p262_289.wav,1
p262,p275,p262-p275/p262_050.wav,p275/p275_050.wav,0
p262,p275,p262-p275/p262_051.wav,p275/p275_051.wav,0
p262,p275,p262-p275/p262_052.wav,p275/p275_052.wav,0
p262,p275,p262-p275/p262_053.wav,p275/p275_053.wav,0
p262,p275,p262-p275/p262_054.wav,p275/p275_054.wav,0
p262,p262,p262/p262_050.wav,p262/p262_189.wav,1
p262,p262,p262/p262_051.wav,p262/p262_089.wav,1
p262,p262,p262/p262_052.wav,p262/p262_066.wav,1
p262,p262,p262/p262_053.wav,p262/p262_374.wav,1
p262,p262,p262/p262_054.wav,p262/p262_193.wav,1
p262,p281,p262-p281/p262_050.wav,p281/p281_050.wav,0
p262,p281,p262-p281/p262_051.wav,p281/p281_051.wav,0
p262,p281,p262-p281/p262_052.wav,p281/p281_052.wav,0
