source,target,output_fn,reference_fn,label
p274,p277,p274-p277/p274_051.wav,p277/p277_051.wav,0
p274,p277,p274-p277/p274_052.wav,p277/p277_052.wav,0
p274,p277,p274-p277/p274_053.wav,p277/p277_053.wav,0
p274,p277,p274-p277/p274_054.wav,p277/p277_054.wav,0
p274,p274,p274/p274_050.wav,p274/p274_289.wav,1
p274,p274,p274/p274_051.wav,p274/p274_279.wav,1
p274,p274,p274/p274_052.wav,p274/p274_198.wav,1
p274,p274,p274/p274_053.wav,p274/p274_393.wav,1
p274,p274,p274/p274_054.wav,p274/p274_196.wav,1
p274,p278,p274-p278/p274_050.wav,p278/p278_050.wav,0
p274,p278,p274-p278/p274_051.wav,p278/p278_051.wav,0
p274,p278,p274-p278/p274_052.wav,p278/p278_052.wav,0
p274,p278,p274-p278/p274_053.wav,p278/p278_053.wav,0
p274,p278,p274-p278/p274_054.wav,p278/p278_054.wav,0
p274,p274,p274/p274_050.wav,p274/p274_229.wav,1
p274,p274,p274/p274_051.wav,p274/p274_076.wav,1
p274,p274,p274/p274_052.wav,p274/p274_295.wav,1
p274,p274,p274/p274_053.wav,p274/p274_036.wav,1
p274,p274,p274/p274_054.wav,p274/p274_271.wav,1
p274,p279,p274-p279/p274_050.wav,p279/p279_050.wav,0
p274,p279,p274-p279/p274_051.wav,p279/p279_051.wav,0
p274,p279,p274-p279/p274_052.wav,p279/p279_052.wav,0
p274,p279,p274-p279/p274_053.wav,p279/p279_053.wav,0
p274,p279,p274-p279/p274_054.wav,p279/p279_054.wav,0
p274,p274,p274/p274_050.wav,p274/p274_149.wav,1
p274,p274,p274/p274_051.wav,p274/p274_344.wav,1
p274,p274,p274/p274_052.wav,p274/p274_048.wav,1
p274,p274,p274/p274_053.wav,p274/p274_106.wav,1
p274,p274,p274/p274_054.wav,p274/p274_469.wav,1
p274,p282,p274-p282/p274_050.wav,p282/p282_050.wav,0
p274,p282,p274-p282/p274_051.wav,p282/p282_051.wav,0
p274,p282,p274-p282/p274_052.wav,p282/p282_052.wav,0
p274,p282,p274-p282/p274_053.wav,p282/p282_053.wav,0
p274,p282,p274-p282/p274_054.wav,p282/p282_054.wav,0
p274,p274,p274/p274_050.wav,p274/p274_273.wav,1
p274,p274,p274/p274_051.wav,p274/p274_170.wav,1
p274,p274,p274/p274_052.wav,p274/p274_433.wav,1
p274,p274,p274/p274_053.wav,p274/p274_345.wav,1
p274,p274,p274/p274_054.wav,p274/p274_405.wav,1
p274,p286,p274-p286/p274_050.wav,p286/p286_050.wav,0
p274,p286,p274-p286/p274_051.wav,p286/p286_051.wav,0
p274,p286,p274-p286/p274_052.wav,p286/p286_052.wav,0
p274,p286,p274-p286/p274_053.wav,p286/p286_053.wav,0
p274,p286,p274-p286/p274_054.wav,p286/p286_054.wav,0
p274,p274,p274/p274_050.wav,p274/p274_224.wav,1
p274,p274,p274/p274_051.wav,p274/p274_374.wav,1
p274,p274,p274/p274_052.wav,p274/p274_139.wav,1
p274,p274,p274/p274_053.wav,p274/p274_240.wav,1
p274,p274,p274/p274_054.wav,p274/p274_241.wav,1
p274,p287,p274-p287/p274_050.wav,p287/p287_050.wav,0
p274,p287,p274-p287/p274_051.wav,p287/p287_051.wav,0
p274,p287,p274-p287/p274_052.wav,p287/p287_052.wav,0
p274,p287,p274-p287/p274_053.wav,p287/p287_053.wav,0
p274,p287,p274-p287/p274_054.wav,p287/p287_054.wav,0
p274,p274,p274/p274_050.wav,p274/p274_272.wav,1
p274,p274,p274/p274_051.wav,p274/p274_068.wav,1
p274,p274,p274/p274_052.wav,p274/p274_434.wav,1
p274,p274,p274/p274_053.wav,p274/p274_250.wav,1
p274,p274,p274/p274_054.wav,p274/p274_394.wav,1
p276,p225,p276-p225/p276_051.wav,p225/p225_051.wav,0
p276,p225,p276-p225/p276_052.wav,p225/p225_052.wav,0
p276,p225,p276-p225/p276_053.wav,p225/p225_053.wav,0
p276,p225,p276-p225/p276_054.wav,p225/p225_054.wav,0
p276,p225,p276-p225/p276_056.wav,p225/p225_056.wav,0
p276,p276,p276/p276_050.wav,p276/p276_047.wav,1
p276,p276,p276/p276_051.wav,p276/p276_064.wav,1
p276,p276,p276/p276_052.wav,p276/p276_236.wav,1
p276,p276,p276/p276_053.wav,p276/p276_318.wav,1
p276,p276,p276/p276_054.wav,p276/p276_087.wav,1
p276,p226,p276-p226/p276_050.wav,p226/p226_050.wav,0
p276,p226,p276-p226/p276_051.wav,p226/p226_051.wav,0
p276,p226,p276-p226/p276_052.wav,p226/p226_052.wav,0
p276,p226,p276-p226/p276_053.wav,p226/p226_053.wav,0
p276,p226,p276-p226/p276_054.wav,p226/p226_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_199.wav,1
p276,p276,p276/p276_051.wav,p276/p276_438.wav,1
p276,p276,p276/p276_052.wav,p276/p276_161.wav,1
p276,p276,p276/p276_053.wav,p276/p276_071.wav,1
p276,p276,p276/p276_054.wav,p276/p276_114.wav,1
p276,p227,p276-p227/p276_050.wav,p227/p227_050.wav,0
p276,p227,p276-p227/p276_051.wav,p227/p227_051.wav,0
p276,p227,p276-p227/p276_052.wav,p227/p227_052.wav,0
p276,p227,p276-p227/p276_053.wav,p227/p227_053.wav,0
p276,p227,p276-p227/p276_054.wav,p227/p227_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_099.wav,1
p276,p276,p276/p276_051.wav,p276/p276_254.wav,1
p276,p276,p276/p276_052.wav,p276/p276_262.wav,1
p276,p276,p276/p276_053.wav,p276/p276_136.wav,1
p276,p276,p276/p276_054.wav,p276/p276_059.wav,1
p276,p228,p276-p228/p276_050.wav,p228/p228_050.wav,0
p276,p228,p276-p228/p276_051.wav,p228/p228_051.wav,0
p276,p228,p276-p228/p276_052.wav,p228/p228_052.wav,0
p276,p228,p276-p228/p276_053.wav,p228/p228_053.wav,0
p276,p228,p276-p228/p276_054.wav,p228/p228_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_032.wav,1
p276,p276,p276/p276_051.wav,p276/p276_264.wav,1
p276,p276,p276/p276_052.wav,p276/p276_243.wav,1
p276,p276,p276/p276_053.wav,p276/p276_188.wav,1
p276,p276,p276/p276_054.wav,p276/p276_329.wav,1
p276,p229,p276-p229/p276_050.wav,p229/p229_050.wav,0
p276,p229,p276-p229/p276_051.wav,p229/p229_051.wav,0
p276,p229,p276-p229/p276_052.wav,p229/p229_052.wav,0
p276,p229,p276-p229/p276_053.wav,p229/p229_053.wav,0
p276,p229,p276-p229/p276_054.wav,p229/p229_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_207.wav,1
p276,p276,p276/p276_051.wav,p276/p276_047.wav,1
p276,p276,p276/p276_052.wav,p276/p276_231.wav,1
p276,p276,p276/p276_053.wav,p276/p276_120.wav,1
p276,p276,p276/p276_054.wav,p276/p276_123.wav,1
p276,p230,p276-p230/p276_050.wav,p230/p230_050.wav,0
p276,p230,p276-p230/p276_051.wav,p230/p230_051.wav,0
p276,p230,p276-p230/p276_052.wav,p230/p230_052.wav,0
p276,p230,p276-p230/p276_053.wav,p230/p230_053.wav,0
p276,p230,p276-p230/p276_054.wav,p230/p230_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_139.wav,1
p276,p276,p276/p276_051.wav,p276/p276_275.wav,1
p276,p276,p276/p276_052.wav,p276/p276_412.wav,1
p276,p276,p276/p276_053.wav,p276/p276_286.wav,1
p276,p276,p276/p276_054.wav,p276/p276_178.wav,1
p276,p231,p276-p231/p276_050.wav,p231/p231_050.wav,0
p276,p231,p276-p231/p276_051.wav,p231/p231_051.wav,0
p276,p231,p276-p231/p276_052.wav,p231/p231_052.wav,0
p276,p231,p276-p231/p276_053.wav,p231/p231_053.wav,0
p276,p231,p276-p231/p276_054.wav,p231/p231_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_309.wav,1
p276,p276,p276/p276_051.wav,p276/p276_320.wav,1
p276,p276,p276/p276_052.wav,p276/p276_219.wav,1
p276,p276,p276/p276_053.wav,p276/p276_343.wav,1
p276,p276,p276/p276_054.wav,p276/p276_370.wav,1
p276,p232,p276-p232/p276_050.wav,p232/p232_050.wav,0
p276,p232,p276-p232/p276_051.wav,p232/p232_051.wav,0
p276,p232,p276-p232/p276_052.wav,p232/p232_052.wav,0
p276,p232,p276-p232/p276_053.wav,p232/p232_053.wav,0
p276,p232,p276-p232/p276_054.wav,p232/p232_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_237.wav,1
p276,p276,p276/p276_051.wav,p276/p276_315.wav,1
p276,p276,p276/p276_052.wav,p276/p276_036.wav,1
p276,p276,p276/p276_053.wav,p276/p276_414.wav,1
p276,p276,p276/p276_054.wav,p276/p276_227.wav,1
p276,p233,p276-p233/p276_050.wav,p233/p233_050.wav,0
p276,p233,p276-p233/p276_051.wav,p233/p233_051.wav,0
p276,p233,p276-p233/p276_052.wav,p233/p233_052.wav,0
p276,p233,p276-p233/p276_053.wav,p233/p233_053.wav,0
p276,p233,p276-p233/p276_054.wav,p233/p233_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_207.wav,1
p276,p276,p276/p276_051.wav,p276/p276_038.wav,1
p276,p276,p276/p276_052.wav,p276/p276_434.wav,1
p276,p276,p276/p276_053.wav,p276/p276_361.wav,1
p276,p276,p276/p276_054.wav,p276/p276_211.wav,1
p276,p239,p276-p239/p276_050.wav,p239/p239_050.wav,0
p276,p239,p276-p239/p276_051.wav,p239/p239_051.wav,0
p276,p239,p276-p239/p276_052.wav,p239/p239_052.wav,0
p276,p239,p276-p239/p276_053.wav,p239/p239_053.wav,0
p276,p239,p276-p239/p276_054.wav,p239/p239_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_027.wav,1
p276,p276,p276/p276_051.wav,p276/p276_065.wav,1
p276,p276,p276/p276_052.wav,p276/p276_103.wav,1
p276,p276,p276/p276_053.wav,p276/p276_210.wav,1
p276,p276,p276/p276_054.wav,p276/p276_316.wav,1
p276,p240,p276-p240/p276_050.wav,p240/p240_050.wav,0
p276,p240,p276-p240/p276_051.wav,p240/p240_051.wav,0
p276,p240,p276-p240/p276_052.wav,p240/p240_052.wav,0
p276,p240,p276-p240/p276_053.wav,p240/p240_053.wav,0
p276,p240,p276-p240/p276_054.wav,p240/p240_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_207.wav,1
p276,p276,p276/p276_051.wav,p276/p276_370.wav,1
p276,p276,p276/p276_052.wav,p276/p276_370.wav,1
p276,p276,p276/p276_053.wav,p276/p276_034.wav,1
p276,p276,p276/p276_054.wav,p276/p276_436.wav,1
p276,p243,p276-p243/p276_050.wav,p243/p243_050.wav,0
p276,p243,p276-p243/p276_051.wav,p243/p243_051.wav,0
p276,p243,p276-p243/p276_052.wav,p243/p243_052.wav,0
p276,p243,p276-p243/p276_053.wav,p243/p243_053.wav,0
p276,p243,p276-p243/p276_054.wav,p243/p243_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_251.wav,1
p276,p276,p276/p276_051.wav,p276/p276_215.wav,1
p276,p276,p276/p276_052.wav,p276/p276_196.wav,1
p276,p276,p276/p276_053.wav,p276/p276_124.wav,1
p276,p276,p276/p276_054.wav,p276/p276_388.wav,1
p276,p244,p276-p244/p276_050.wav,p244/p244_050.wav,0
p276,p244,p276-p244/p276_051.wav,p244/p244_051.wav,0
p276,p244,p276-p244/p276_052.wav,p244/p244_052.wav,0
p276,p244,p276-p244/p276_053.wav,p244/p244_053.wav,0
p276,p244,p276-p244/p276_054.wav,p244/p244_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_161.wav,1
p276,p276,p276/p276_051.wav,p276/p276_386.wav,1
p276,p276,p276/p276_052.wav,p276/p276_394.wav,1
p276,p276,p276/p276_053.wav,p276/p276_434.wav,1
p276,p276,p276/p276_054.wav,p276/p276_331.wav,1
p276,p250,p276-p250/p276_050.wav,p250/p250_050.wav,0
p276,p250,p276-p250/p276_051.wav,p250/p250_051.wav,0
p276,p250,p276-p250/p276_052.wav,p250/p250_052.wav,0
p276,p250,p276-p250/p276_053.wav,p250/p250_053.wav,0
p276,p250,p276-p250/p276_054.wav,p250/p250_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_170.wav,1
p276,p276,p276/p276_051.wav,p276/p276_461.wav,1
p276,p276,p276/p276_052.wav,p276/p276_378.wav,1
p276,p276,p276/p276_053.wav,p276/p276_287.wav,1
p276,p276,p276/p276_054.wav,p276/p276_033.wav,1
p276,p254,p276-p254/p276_050.wav,p254/p254_050.wav,0
p276,p254,p276-p254/p276_051.wav,p254/p254_051.wav,0
p276,p254,p276-p254/p276_052.wav,p254/p254_052.wav,0
p276,p254,p276-p254/p276_053.wav,p254/p254_053.wav,0
p276,p254,p276-p254/p276_054.wav,p254/p254_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_044.wav,1
p276,p276,p276/p276_051.wav,p276/p276_228.wav,1
p276,p276,p276/p276_052.wav,p276/p276_055.wav,1
p276,p276,p276/p276_053.wav,p276/p276_212.wav,1
p276,p276,p276/p276_054.wav,p276/p276_461.wav,1
p276,p256,p276-p256/p276_050.wav,p256/p256_050.wav,0
p276,p256,p276-p256/p276_051.wav,p256/p256_051.wav,0
p276,p256,p276-p256/p276_052.wav,p256/p256_052.wav,0
p276,p256,p276-p256/p276_053.wav,p256/p256_053.wav,0
p276,p256,p276-p256/p276_054.wav,p256/p256_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_029.wav,1
p276,p276,p276/p276_051.wav,p276/p276_257.wav,1
p276,p276,p276/p276_052.wav,p276/p276_046.wav,1
p276,p276,p276/p276_053.wav,p276/p276_364.wav,1
p276,p276,p276/p276_054.wav,p276/p276_209.wav,1
p276,p257,p276-p257/p276_050.wav,p257/p257_050.wav,0
p276,p257,p276-p257/p276_051.wav,p257/p257_051.wav,0
p276,p257,p276-p257/p276_052.wav,p257/p257_052.wav,0
p276,p257,p276-p257/p276_053.wav,p257/p257_053.wav,0
p276,p257,p276-p257/p276_054.wav,p257/p257_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_038.wav,1
p276,p276,p276/p276_051.wav,p276/p276_278.wav,1
p276,p276,p276/p276_052.wav,p276/p276_212.wav,1
p276,p276,p276/p276_053.wav,p276/p276_074.wav,1
p276,p276,p276/p276_054.wav,p276/p276_129.wav,1
p276,p258,p276-p258/p276_050.wav,p258/p258_050.wav,0
p276,p258,p276-p258/p276_051.wav,p258/p258_051.wav,0
p276,p258,p276-p258/p276_052.wav,p258/p258_052.wav,0
p276,p258,p276-p258/p276_053.wav,p258/p258_053.wav,0
p276,p258,p276-p258/p276_054.wav,p258/p258_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_273.wav,1
p276,p276,p276/p276_051.wav,p276/p276_124.wav,1
p276,p276,p276/p276_052.wav,p276/p276_287.wav,1
p276,p276,p276/p276_053.wav,p276/p276_451.wav,1
p276,p276,p276/p276_054.wav,p276/p276_118.wav,1
p276,p259,p276-p259/p276_050.wav,p259/p259_050.wav,0
p276,p259,p276-p259/p276_051.wav,p259/p259_051.wav,0
p276,p259,p276-p259/p276_052.wav,p259/p259_052.wav,0
p276,p259,p276-p259/p276_053.wav,p259/p259_053.wav,0
p276,p259,p276-p259/p276_054.wav,p259/p259_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_060.wav,1
p276,p276,p276/p276_051.wav,p276/p276_155.wav,1
p276,p276,p276/p276_052.wav,p276/p276_393.wav,1
p276,p276,p276/p276_053.wav,p276/p276_097.wav,1
p276,p276,p276/p276_054.wav,p276/p276_104.wav,1
p276,p267,p276-p267/p276_050.wav,p267/p267_050.wav,0
p276,p267,p276-p267/p276_051.wav,p267/p267_051.wav,0
p276,p267,p276-p267/p276_052.wav,p267/p267_052.wav,0
p276,p267,p276-p267/p276_053.wav,p267/p267_053.wav,0
p276,p267,p276-p267/p276_054.wav,p267/p267_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_322.wav,1
p276,p276,p276/p276_051.wav,p276/p276_352.wav,1
p276,p276,p276/p276_052.wav,p276/p276_322.wav,1
p276,p276,p276/p276_053.wav,p276/p276_136.wav,1
p276,p276,p276/p276_054.wav,p276/p276_245.wav,1
p276,p269,p276-p269/p276_050.wav,p269/p269_050.wav,0
p276,p269,p276-p269/p276_051.wav,p269/p269_051.wav,0
p276,p269,p276-p269/p276_052.wav,p269/p269_052.wav,0
p276,p269,p276-p269/p276_053.wav,p269/p269_053.wav,0
p276,p269,p276-p269/p276_054.wav,p269/p269_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_073.wav,1
p276,p276,p276/p276_051.wav,p276/p276_047.wav,1
p276,p276,p276/p276_052.wav,p276/p276_183.wav,1
p276,p276,p276/p276_053.wav,p276/p276_232.wav,1
p276,p276,p276/p276_054.wav,p276/p276_263.wav,1
p276,p270,p276-p270/p276_050.wav,p270/p270_050.wav,0
p276,p270,p276-p270/p276_051.wav,p270/p270_051.wav,0
p276,p270,p276-p270/p276_052.wav,p270/p270_052.wav,0
p276,p270,p276-p270/p276_053.wav,p270/p270_053.wav,0
p276,p270,p276-p270/p276_054.wav,p270/p270_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_269.wav,1
p276,p276,p276/p276_051.wav,p276/p276_119.wav,1
p276,p276,p276/p276_052.wav,p276/p276_223.wav,1
p276,p276,p276/p276_053.wav,p276/p276_397.wav,1
p276,p276,p276/p276_054.wav,p276/p276_341.wav,1
p276,p273,p276-p273/p276_050.wav,p273/p273_050.wav,0
p276,p273,p276-p273/p276_051.wav,p273/p273_051.wav,0
p276,p273,p276-p273/p276_052.wav,p273/p273_052.wav,0
p276,p273,p276-p273/p276_053.wav,p273/p273_053.wav,0
p276,p273,p276-p273/p276_054.wav,p273/p273_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_099.wav,1
p276,p276,p276/p276_051.wav,p276/p276_206.wav,1
p276,p276,p276/p276_052.wav,p276/p276_236.wav,1
p276,p276,p276/p276_053.wav,p276/p276_067.wav,1
p276,p276,p276/p276_054.wav,p276/p276_333.wav,1
p276,p274,p276-p274/p276_050.wav,p274/p274_050.wav,0
p276,p274,p276-p274/p276_051.wav,p274/p274_051.wav,0
p276,p274,p276-p274/p276_052.wav,p274/p274_052.wav,0
p276,p274,p276-p274/p276_053.wav,p274/p274_053.wav,0
p276,p274,p276-p274/p276_054.wav,p274/p274_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_180.wav,1
p276,p276,p276/p276_051.wav,p276/p276_380.wav,1
p276,p276,p276/p276_052.wav,p276/p276_349.wav,1
p276,p276,p276/p276_053.wav,p276/p276_310.wav,1
p276,p276,p276/p276_054.wav,p276/p276_268.wav,1
p276,p277,p276-p277/p276_050.wav,p277/p277_050.wav,0
p276,p277,p276-p277/p276_051.wav,p277/p277_051.wav,0
p276,p277,p276-p277/p276_052.wav,p277/p277_052.wav,0
p276,p277,p276-p277/p276_053.wav,p277/p277_053.wav,0
p276,p277,p276-p277/p276_054.wav,p277/p277_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_334.wav,1
p276,p276,p276/p276_051.wav,p276/p276_033.wav,1
p276,p276,p276/p276_052.wav,p276/p276_103.wav,1
p276,p276,p276/p276_053.wav,p276/p276_465.wav,1
p276,p276,p276/p276_054.wav,p276/p276_208.wav,1
p276,p278,p276-p278/p276_050.wav,p278/p278_050.wav,0
p276,p278,p276-p278/p276_051.wav,p278/p278_051.wav,0
p276,p278,p276-p278/p276_052.wav,p278/p278_052.wav,0
p276,p278,p276-p278/p276_053.wav,p278/p278_053.wav,0
p276,p278,p276-p278/p276_054.wav,p278/p278_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_390.wav,1
p276,p276,p276/p276_051.wav,p276/p276_151.wav,1
p276,p276,p276/p276_052.wav,p276/p276_364.wav,1
p276,p276,p276/p276_053.wav,p276/p276_213.wav,1
p276,p276,p276/p276_054.wav,p276/p276_366.wav,1
p276,p279,p276-p279/p276_050.wav,p279/p279_050.wav,0
p276,p279,p276-p279/p276_051.wav,p279/p279_051.wav,0
p276,p279,p276-p279/p276_052.wav,p279/p279_052.wav,0
p276,p279,p276-p279/p276_053.wav,p279/p279_053.wav,0
p276,p279,p276-p279/p276_054.wav,p279/p279_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_179.wav,1
p276,p276,p276/p276_051.wav,p276/p276_045.wav,1
p276,p276,p276/p276_052.wav,p276/p276_120.wav,1
p276,p276,p276/p276_053.wav,p276/p276_122.wav,1
p276,p276,p276/p276_054.wav,p276/p276_401.wav,1
p276,p282,p276-p282/p276_050.wav,p282/p282_050.wav,0
p276,p282,p276-p282/p276_051.wav,p282/p282_051.wav,0
p276,p282,p276-p282/p276_052.wav,p282/p282_052.wav,0
p276,p282,p276-p282/p276_053.wav,p282/p282_053.wav,0
p276,p282,p276-p282/p276_054.wav,p282/p282_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_285.wav,1
p276,p276,p276/p276_051.wav,p276/p276_286.wav,1
p276,p276,p276/p276_052.wav,p276/p276_184.wav,1
p276,p276,p276/p276_053.wav,p276/p276_249.wav,1
p276,p276,p276/p276_054.wav,p276/p276_128.wav,1
p276,p286,p276-p286/p276_050.wav,p286/p286_050.wav,0
p276,p286,p276-p286/p276_051.wav,p286/p286_051.wav,0
p276,p286,p276-p286/p276_052.wav,p286/p286_052.wav,0
p276,p286,p276-p286/p276_053.wav,p286/p286_053.wav,0
p276,p286,p276-p286/p276_054.wav,p286/p286_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_289.wav,1
p276,p276,p276/p276_051.wav,p276/p276_273.wav,1
p276,p276,p276/p276_052.wav,p276/p276_242.wav,1
p276,p276,p276/p276_053.wav,p276/p276_332.wav,1
p276,p276,p276/p276_054.wav,p276/p276_138.wav,1
p276,p287,p276-p287/p276_050.wav,p287/p287_050.wav,0
p276,p287,p276-p287/p276_051.wav,p287/p287_051.wav,0
p276,p287,p276-p287/p276_052.wav,p287/p287_052.wav,0
p276,p287,p276-p287/p276_053.wav,p287/p287_053.wav,0
p276,p287,p276-p287/p276_054.wav,p287/p287_054.wav,0
p276,p276,p276/p276_050.wav,p276/p276_259.wav,1
p276,p276,p276/p276_051.wav,p276/p276_194.wav,1
p276,p276,p276/p276_052.wav,p276/p276_129.wav,1
p276,p276,p276/p276_053.wav,p276/p276_422.wav,1
p276,p276,p276/p276_054.wav,p276/p276_200.wav,1
p277,p225,p277-p225/p277_051.wav,p225/p225_051.wav,0
p277,p225,p277-p225/p277_052.wav,p225/p225_052.wav,0
p277,p225,p277-p225/p277_053.wav,p225/p225_053.wav,0
p277,p225,p277-p225/p277_054.wav,p225/p225_054.wav,0
p277,p225,p277-p225/p277_056.wav,p225/p225_056.wav,0
p277,p277,p277/p277_050.wav,p277/p277_293.wav,1
p277,p277,p277/p277_051.wav,p277/p277_028.wav,1
p277,p277,p277/p277_052.wav,p277/p277_290.wav,1
p277,p277,p277/p277_053.wav,p277/p277_231.wav,1
p277,p277,p277/p277_054.wav,p277/p277_291.wav,1
p277,p226,p277-p226/p277_050.wav,p226/p226_050.wav,0
p277,p226,p277-p226/p277_051.wav,p226/p226_051.wav,0
p277,p226,p277-p226/p277_052.wav,p226/p226_052.wav,0
p277,p226,p277-p226/p277_053.wav,p226/p226_053.wav,0
p277,p226,p277-p226/p277_054.wav,p226/p226_054.wav,0
p277,p277,p277/p277_050.wav,p277/p277_351.wav,1
p277,p277,p277/p277_051.wav,p277/p277_451.wav,1
p277,p277,p277/p277_052.wav,p277/p277_255.wav,1
p277,p277,p277/p277_053.wav,p277/p277_064.wav,1
p277,p277,p277/p277_054.wav,p277/p277_132.wav,1
p277,p227,p277-p227/p277_050.wav,p227/p227_050.wav,0
p277,p227,p277-p227/p277_051.wav,p227/p227_051.wav,0
p277,p227,p277-p227/p277_052.wav,p227/p227_052.wav,0
p277,p227,p277-p227/p277_053.wav,p227/p227_053.wav,0
p277,p227,p277-p227/p277_054.wav,p227/p227_054.wav,0
p277,p277,p277/p277_050.wav,p277/p277_041.wav,1
p277,p277,p277/p277_051.wav,p277/p277_284.wav,1
p277,p277,p277/p277_052.wav,p277/p277_129.wav,1
p277,p277,p277/p277_053.wav,p277/p277_194.wav,1
p277,p277,p277/p277_054.wav,p277/p277_447.wav,1
p277,p228,p277-p228/p277_050.wav,p228/p228_050.wav,0
p277,p228,p277-p228/p277_051.wav,p228/p228_051.wav,0
p277,p228,p277-p228/p277_052.wav,p228/p228_052.wav,0
p277,p228,p277-p228/p277_053.wav,p228/p228_053.wav,0
p277,p228,p277-p228/p277_054.wav,p228/p228_054.wav,0
p277,p277,p277/p277_050.wav,p277/p277_176.wav,1
p277,p277,p277/p277_051.wav,p277/p277_138.wav,1
p277,p277,p277/p277_052.wav,p277/p277_082.wav,1
p277,p277,p277/p277_053.wav,p277/p277_271.wav,1
p277,p277,p277/p277_054.wav,p277/p277_127.wav,1
p277,p229,p277-p229/p277_050.wav,p229/p229_050.wav,0
p277,p229,p277-p229/p277_051.wav,p229/p229_051.wav,0
p277,p229,p277-p229/p277_052.wav,p229/p229_052.wav,0
p277,p229,p277-p229/p277_053.wav,p229/p229_053.wav,0
p277,p229,p277-p229/p277_054.wav,p229/p229_054.wav,0
p277,p277,p277/p277_050.wav,p277/p277_102.wav,1
p277,p277,p277/p277_051.wav,p277/p277_277.wav,1
p277,p277,p277/p277_052.wav,p277/p277_397.wav,1
p277,p277,p277/p277_053.wav,p277/p277_136.wav,1
p277,p277,p277/p277_054.wav,p277/p277_197.wav,1
p277,p230,p277-p230/p277_050.wav,p230/p230_050.wav,0
p277,p230,p277-p230/p277_051.wav,p230/p230_051.wav,0
p277,p230,p277-p230/p277_052.wav,p230/p230_052.wav,0
p277,p230,p277-p230/p277_053.wav,p230/p230_053.wav,0
p277,p230,p277-p230/p277_054.wav,p230/p230_054.wav,0
p277,p277,p277/p277_050.wav,p277/p277_230.wav,1
p277,p277,p277/p277_051.wav,p277/p277_375.wav,1
p277,p277,p277/p277_052.wav,p277/p277_088.wav,1
p277,p277,p277/p277_053.wav,p277/p277_042.wav,1
p277,p277,p277/p277_054.wav,p277/p277_454.wav,1
p277,p231,p277-p231/p277_050.wav,p231/p231_050.wav,0
p277,p231,p277-p231/p277_051.wav,p231/p231_051.wav,0
p277,p231,p277-p231/p277_052.wav,p231/p231_052.wav,0
p277,p231,p277-p231/p277_053.wav,p231/p231_053.wav,0
p277,p231,p277-p231/p277_054.wav,p231/p231_054.wav,0
p277,p277,p277/p277_050.wav,p277/p277_102.wav,1
p277,p277,p277/p277_051.wav,p277/p277_194.wav,1
p277,p277,p277/p277_052.wav,p277/p277_230.wav,1
p277,p277,p277/p277_053.wav,p277/p277_298.wav,1
p277,p277,p277/p277_054.wav,p277/p277_416.wav,1
p277,p232,p277-p232/p277_050.wav,p232/p232_050.wav,0
p277,p232,p277-p232/p277_051.wav,p232/p232_051.wav,0
p277,p232,p277-p232/p277_052.wav,p232/p232_052.wav,0
p277,p232,p277-p232/p277_053.wav,p232/p232_053.wav,0
p277,p232,p277-p232/p277_054.wav,p232/p232_054.wav,0
p277,p277,p277/p277_050.wav,p277/p277_401.wav,1
p277,p277,p277/p277_051.wav,p277/p277_391.wav,1
p277,p277,p277/p277_052.wav,p277/p277_097.wav,1
p277,p277,p277/p277_053.wav,p277/p277_198.wav,1
p277,p277,p277/p277_054.wav,p277/p277_261.wav,1
p277,p233,p277-p233/p277_050.wav,p233/p233_050.wav,0
p277,p233,p277-p233/p277_051.wav,p233/p233_051.wav,0
p277,p233,p277-p233/p277_052.wav,p233/p233_052.wav,0
p277,p233,p277-p233/p277_053.wav,p233/p233_053.wav,0
